,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
23,NC1bis,23,0.055,0.24255,0.1975,0.128675,NA,NA,0.1429,0.099275,0.077725,NA,NA,0.08575,0.0655,0.0566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255975,0.192925,0.11785,NA,NA,0.135575,0.09145,0.07375,NA,NA,0.082175,0.056375,0.04875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27595,0.182175,0.1101,NA,NA,0.129175,0.08475,0.06205,NA,NA,0.07815,0.0545,0.04195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299125,0.161225,0.096975,NA,NA,0.125325,0.0732,0.049525,NA,NA,0.07325,0.044775,0.03255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3098,0.141475,0.08045,NA,NA,0.11735,0.06285,0.0316,NA,NA,0.05765,0.027,0.000575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256775,0.001225,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NC1bis,24,0.06,0.22505,0.17715,0.095175,NA,NA,0.12855,0.0798,0.05645,NA,NA,0.073525,0.0534,0.03745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24135,0.171925,0.08745,NA,NA,0.1272,0.075925,0.049925,NA,NA,0.07075,0.0504,0.0337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267825,0.1554,0.07505,NA,NA,0.11965,0.066225,0.04185,NA,NA,0.06685,0.04225,0.0297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293325,0.126875,0.066175,NA,NA,0.1186,0.059525,0.032475,NA,NA,0.061775,0.03715,0.02205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308825,0.109725,0.053675,NA,NA,0.111375,0.0548,0.01845,NA,NA,0.047525,0.022175,0.000825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254975,0.000125,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NC2bis,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NC2bis,2,1.00E-05,0.006075,0.002525,0.003675,NA,NA,0.0031,0.00355,0.002675,NA,NA,0.00405,0.0024,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00385,0.003725,0.0029,NA,NA,0.002125,0.001825,9.00E-04,NA,NA,0.0027,0.0016,0.001175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001575,0.00135,0.00105,NA,NA,0.000875,0.001425,0,NA,NA,0.0011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NC2bis,3,5.00E-05,0.022375,0.02455,0.0188,NA,NA,0.01955,0.018675,0.016025,NA,NA,0.021275,0.017,0.015025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018475,0.01555,0.013975,NA,NA,0.015725,0.01275,0.01095,NA,NA,0.014775,0.0115,0.00985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01095,0.00915,0.008675,NA,NA,0.009375,0.008075,0.005075,NA,NA,0.0065,0.005175,0.002925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005575,0.003425,0.00105,NA,NA,0.00275,0.00095,0,NA,NA,0.001175,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NC2bis,4,1.00E-04,0.046725,0.044325,0.0422,NA,NA,0.039475,0.043525,0.036975,NA,NA,0.040025,0.0343,0.03215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343,0.028,0.02625,NA,NA,0.02915,0.025075,0.025275,NA,NA,0.028275,0.0241,0.02115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234,0.020225,0.014025,NA,NA,0.017575,0.015275,0.011875,NA,NA,0.0141,0.011625,0.007525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009925,0.00655,0.002375,NA,NA,0.007175,0.002325,0,NA,NA,0.00265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NC2bis,5,0.00025,0.109725,0.09945,0.09695,NA,NA,0.1036,0.092025,0.086225,NA,NA,0.095325,0.0851,0.08225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083975,0.073175,0.069425,NA,NA,0.077075,0.0663,0.0584,NA,NA,0.065725,0.0575,0.052675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0597,0.046175,0.03885,NA,NA,0.0466,0.036525,0.0306,NA,NA,0.036,0.030875,0.022575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025725,0.016625,0.008925,NA,NA,0.015725,0.007875,0,NA,NA,0.007625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011375,0.001275,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NC2bis,6,5.00E-04,0.19065,0.179025,0.166975,NA,NA,0.181175,0.1646,0.160725,NA,NA,0.176,0.157575,0.1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149225,0.137825,0.123425,NA,NA,0.133725,0.128825,0.109825,NA,NA,0.12555,0.10905,0.09885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10355,0.091025,0.07255,NA,NA,0.084025,0.0732,0.058225,NA,NA,0.072,0.058375,0.04085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051675,0.0346,0.018375,NA,NA,0.028925,0.016025,0,NA,NA,0.0156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02365,0.0016,0,NA,NA,0.001375,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NC2bis,7,0.00075,0.259625,0.25065,0.22725,NA,NA,0.245575,0.230225,0.225875,NA,NA,0.233175,0.225725,0.2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208125,0.1899,0.17505,NA,NA,0.19165,0.176325,0.1582,NA,NA,0.1765,0.1611,0.14755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15245,0.12955,0.10575,NA,NA,0.127325,0.106625,0.087575,NA,NA,0.106025,0.082925,0.0608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078925,0.047425,0.024575,NA,NA,0.0456,0.023075,0,NA,NA,0.022525,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322,0.0015,0,NA,NA,0.00135,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005825,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NC2bis,8,0.001,0.320525,0.297175,0.28005,NA,NA,0.3038,0.282125,0.278625,NA,NA,0.2836,0.279075,0.2694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266025,0.237375,0.217975,NA,NA,0.235325,0.219625,0.19885,NA,NA,0.214125,0.2016,0.182625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19075,0.157325,0.146525,NA,NA,0.158775,0.1351,0.10945,NA,NA,0.135875,0.105675,0.082475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098875,0.068925,0.033525,NA,NA,0.063825,0.032425,7.50E-05,NA,NA,0.03025,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045525,0.0027,0,NA,NA,0.0012,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NC2bis,9,0.0025,0.45365,0.43915,0.441325,NA,NA,0.438575,0.426525,0.4438,NA,NA,0.4718,0.444825,0.4452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4173,0.390825,0.384825,NA,NA,0.40775,0.369625,0.361425,NA,NA,0.385725,0.350225,0.338825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3475,0.307475,0.2683,NA,NA,0.303275,0.267675,0.224425,NA,NA,0.26825,0.2196,0.1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2177,0.1412,0.081825,NA,NA,0.142025,0.070875,0.00135,NA,NA,0.074875,0.0012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11055,0.012825,0,NA,NA,0.009475,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NC2bis,10,0.005,0.483975,0.454625,0.4354,NA,NA,0.44715,0.4258,0.461925,NA,NA,0.494475,0.46005,0.470925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475475,0.434175,0.4193,NA,NA,0.434275,0.403575,0.39765,NA,NA,0.444875,0.408025,0.3879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448075,0.384975,0.3391,NA,NA,0.3834,0.33995,0.29115,NA,NA,0.3475,0.291325,0.2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3317,0.223675,0.12885,NA,NA,0.2247,0.11385,0.003475,NA,NA,0.12925,0.00285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1848,0.018175,0,NA,NA,0.0155,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NC2bis,11,0.0075,0.475,0.4161,0.397975,NA,NA,0.4088,0.36355,0.399725,NA,NA,0.43945,0.3879,0.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4722,0.408725,0.39055,NA,NA,0.40315,0.3656,0.35855,NA,NA,0.402175,0.35665,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46705,0.390725,0.3404,NA,NA,0.3922,0.323225,0.286875,NA,NA,0.345875,0.278525,0.2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3816,0.275525,0.1647,NA,NA,0.258575,0.13795,0.009025,NA,NA,0.13945,0.00015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23685,0.039025,0,NA,NA,0.014525,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NC2bis,12,0.01,0.457975,0.3834,0.3281,NA,NA,0.367225,0.315225,0.295375,NA,NA,0.3422,0.320475,0.298675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46675,0.36995,0.325825,NA,NA,0.36255,0.311725,0.269725,NA,NA,0.3253,0.2936,0.25345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466375,0.361,0.30055,NA,NA,0.347125,0.2924,0.225975,NA,NA,0.2765,0.24085,0.184425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418075,0.273575,0.165375,NA,NA,0.264625,0.14555,0.002625,NA,NA,0.129175,0.001825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2791,0.030725,0,NA,NA,0.023975,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05735,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NC2bis,13,0.0125,0.461125,0.357325,0.285475,NA,NA,0.315175,0.25535,0.23885,NA,NA,0.2982,0.227,0.206475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461575,0.3508,0.282,NA,NA,0.315475,0.2474,0.213775,NA,NA,0.28285,0.2063,0.187725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46515,0.339025,0.268775,NA,NA,0.312625,0.237175,0.182025,NA,NA,0.241475,0.1773,0.13995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4247,0.2778,0.15735,NA,NA,0.250475,0.13425,0.0056,NA,NA,0.136475,0.000975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31055,0.04565,0,NA,NA,0.01375,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06775,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NC2bis,14,0.015,0.4398,0.30475,0.1998,NA,NA,0.2762,0.208075,0.16955,NA,NA,0.192675,0.1692,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43505,0.282725,0.199225,NA,NA,0.2671,0.1979,0.14795,NA,NA,0.179025,0.158125,0.12065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441575,0.2699,0.1842,NA,NA,0.259725,0.185925,0.128475,NA,NA,0.16655,0.13375,0.093975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41565,0.22545,0.111525,NA,NA,0.215125,0.11025,1.00E-04,NA,NA,0.098775,0.00135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315075,0.028575,0,NA,NA,0.012775,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07135,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NC2bis,15,0.0175,0.42725,0.27555,0.1585,NA,NA,0.266075,0.16085,0.11445,NA,NA,0.187975,0.116675,0.089475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426225,0.26255,0.156325,NA,NA,0.24875,0.149175,0.10695,NA,NA,0.174475,0.111175,0.080625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430525,0.245525,0.14675,NA,NA,0.239225,0.151275,0.09155,NA,NA,0.1588,0.09405,0.0598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4163,0.22,0.09985,NA,NA,0.214875,0.094775,0.001625,NA,NA,0.103825,0.00055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3281,0.03585,0,NA,NA,0.0223,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090175,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NC2bis,16,0.02,0.4145,0.250675,0.141175,NA,NA,0.228625,0.128,0.0885,NA,NA,0.15625,0.09965,0.0661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422375,0.235375,0.134625,NA,NA,0.22365,0.1235,0.082025,NA,NA,0.14935,0.0826,0.05855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4159,0.220325,0.130275,NA,NA,0.213325,0.118225,0.068325,NA,NA,0.1301,0.071825,0.04505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400725,0.19095,0.097225,NA,NA,0.194525,0.0796,0.00185,NA,NA,0.089775,0.002175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32305,0.04335,0,NA,NA,0.0272,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088875,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NC2bis,17,0.025,0.3913,0.2031,0.0953,NA,NA,0.1698,0.078575,0.051875,NA,NA,0.082125,0.049975,0.026175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39465,0.183175,0.0934,NA,NA,0.1666,0.07335,0.043875,NA,NA,0.08065,0.04545,0.0199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.1776,0.088375,NA,NA,0.1541,0.063925,0.036825,NA,NA,0.0693,0.037675,0.015475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38655,0.154175,0.07245,NA,NA,0.144725,0.044975,0.00205,NA,NA,0.0581,0.00165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3192,0.0365,0,NA,NA,0.021275,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09765,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NC2bis,18,0.03,0.3767,0.14035,0.048525,NA,NA,0.130025,0.0507,0.020525,NA,NA,0.05665,0.01915,0.0099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384325,0.125675,0.0456,NA,NA,0.12565,0.044325,0.020125,NA,NA,0.05645,0.017925,0.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38135,0.111325,0.040325,NA,NA,0.116875,0.039075,0.0162,NA,NA,0.05035,0.015375,0.006425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366625,0.102625,0.033075,NA,NA,0.108925,0.02885,0.0017,NA,NA,0.0396,0.0011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3224,0.0318,0,NA,NA,0.019075,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108625,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NC2bis,19,0.035,0.350025,0.10405,0.0265,NA,NA,0.091575,0.0314,0.00965,NA,NA,0.0274,0.012825,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366775,0.08945,0.026225,NA,NA,0.0864,0.025325,0.00795,NA,NA,0.024625,0.01065,0.003125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3574,0.07365,0.024175,NA,NA,0.084,0.022875,0.00695,NA,NA,0.02375,0.00835,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3391,0.062325,0.019075,NA,NA,0.072625,0.016725,0.00015,NA,NA,0.020675,0.000375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304,0.014475,0,NA,NA,0.0094,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117375,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NC2bis,20,0.04,0.32905,0.0918,0.0169,NA,NA,0.06,0.01505,0.00515,NA,NA,0.015425,0.004275,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341525,0.0794,0.016825,NA,NA,0.052625,0.012125,0.003775,NA,NA,0.013625,0.003375,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341625,0.06335,0.015625,NA,NA,0.051425,0.009925,0.00335,NA,NA,0.0139,0.00365,0.000925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31005,0.05185,0.013275,NA,NA,0.045575,0.00815,0.00045,NA,NA,0.014675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2691,0.016125,0,NA,NA,0.0088,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103575,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NC2bis,21,0.045,0.312975,0.0596,0.00715,NA,NA,0.05125,0.009975,0.0017,NA,NA,0.011475,0.0019,0.000875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322275,0.045425,0.0062,NA,NA,0.0471,0.0078,0.001375,NA,NA,0.0107,0.0013,0.000525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314375,0.032675,0.006025,NA,NA,0.03755,0.00745,8.00E-04,NA,NA,0.0087,0.00105,0.00035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2926,0.025825,0.004775,NA,NA,0.03675,0.0054,2.50E-05,NA,NA,0.007675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251325,0.0065,0,NA,NA,0.007175,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1027,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NC2bis,22,0.05,0.29715,0.05525,0.006525,NA,NA,0.0302,0.00675,0.001425,NA,NA,0.002925,0.00055,0.000575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30105,0.041175,0.005275,NA,NA,0.0271,0.00615,0.000675,NA,NA,0.00275,8.00E-04,0.00025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295125,0.032875,0.0049,NA,NA,0.02435,0.004325,0.000375,NA,NA,0.002375,0.000825,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268375,0.02725,0.00365,NA,NA,0.0233,0.00375,0,NA,NA,0.002875,2.50E-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2299,0.008125,0,NA,NA,0.004875,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NC2bis,23,0.055,0.2803,0.04205,0.0027,NA,NA,0.0208,0.00335,0.000275,NA,NA,0.001775,0.000225,2.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2914,0.032175,0.003075,NA,NA,0.017375,0.0025,0.000525,NA,NA,0.001225,0.000525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284875,0.0256,0.002475,NA,NA,0.015925,0.002125,2.00E-04,NA,NA,0.0015,3.00E-04,2.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25535,0.01845,0.001575,NA,NA,0.011625,0.001375,5.00E-05,NA,NA,0.0012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2073,0.005425,0,NA,NA,0.002475,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09765,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
